number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
789,Primary_source,177891,,29990,20230625191059,1161904043,,Libraries & information,en
790,Boston_Medical_Library_(1805–1826),30034298,,2667,20220605154504,1091658741,,Libraries & information,en
793,Paperity,56821883,,1870,20211114054331,1055154329,,Libraries & information,en
797,General_material_designation,41456558,,1787,20230629173047,1162521170,,Libraries & information,en
799,Records_continuum_model,48000439,,21547,20230129235331,1136360250,,Libraries & information,en
800,The_Library_Corporation,29836013,,10090,20230703182551,1163236572,,Libraries & information,en
805,Data_library,4855658,,183,20230114085500,1133540593,,Libraries & information,en
806,Learning_commons,34300445,,33097,20230421054237,1150981951,,Libraries & information,en
811,National_Library_of_Ivory_Coast,25523474,,2607,20220718003217,1098895005,,Libraries & information,en
817,"Foreign,_comparative,_and_international_law_librarian",37354201,,940,20201122144318,990050687,,Libraries & information,en
818,Archival_bond,38271554,,3660,20230416115114,1150117662,,Libraries & information,en
820,Information_literacy,445218,,76059,20230705005329,1163461051,,Libraries & information,en
832,Arquivo_Histórico_Ultramarino,55014229,,5088,20200621035333,963673105,,Libraries & information,en
838,The_Social_Life_of_Information,4525101,,3365,20201111053657,988119658,,Libraries & information,en
847,University_of_Oslo_Library,19015436,,1674,20230418143155,1150496200,,Libraries & information,en
848,Northwestern_University_Library,12205236,,6841,20230515052745,1154869270,,Libraries & information,en
855,Charleston_Conference,44342893,,7593,20230728045840,1167507292,,Libraries & information,en
861,Spring_Grove_Public_Library,23173628,,1390,20221010194622,1115299701,,Libraries & information,en
865,Zelandia_Illustrata,26123247,,971,20220922195243,1111764110,,Libraries & information,en
878,Association_for_Information_Science_and_Technology,1464076,,16832,20230625164959,1161886861,,Libraries & information,en
880,Information_science,149354,,48199,20230708005316,1164119031,,Libraries & information,en
881,Cape_Libraries_Automated_Materials_Sharing,33456962,,12379,20230330220137,1147428502,,Libraries & information,en
885,Yaroslav_Mudryi_National_Library_of_Ukraine,6819347,,4078,20230611005648,1159543581,,Libraries & information,en
886,Library_publishing,40626674,,10103,20230129155821,1136275924,,Libraries & information,en
887,"Science,_Industry_and_Business_Library",43106524,,4212,20230401062734,1147636691,,Libraries & information,en
895,Biblioteca_Civica_Angelo_Mai,52711595,,1996,20230315151606,1144784968,,Libraries & information,en
901,Western_Association_of_Map_Libraries,40959382,,7788,20210806205425,1037482888,,Libraries & information,en
912,Information_history,33656853,,21564,20230208165945,1138228101,,Libraries & information,en
914,International_Society_for_Knowledge_Organization,24658682,,5170,20230329184556,1147248718,,Libraries & information,en
924,List_of_libraries,395095,,23490,20230621054816,1161188820,,Libraries & information,en
926,Nnamdi_Azikiwe_Library,53574927,,4257,20230522094331,1156332490,,Libraries & information,en
934,Vermont_Department_of_Libraries,63761016,,8210,20230418200845,1150553561,,Libraries & information,en
936,Mississippi_Library_Commission,65964090,,2998,20201207192123,992909080,,Libraries & information,en
938,Shenzhen_Library,55156048,,2594,20230730174217,1167922645,,Libraries & information,en
944,Library_portal,36948506,,11986,20230412203157,1149533207,,Libraries & information,en
946,Bibliographic_database,4629929,,5370,20230609122208,1159291379,,Libraries & information,en
949,Simeon_Adebo_Library,59676545,,3699,20230418142631,1150495381,,Libraries & information,en
950,Library_binding,429260,,6800,20220709093359,1097205561,,Libraries & information,en
952,Africana_Libraries_Newsletter,24052949,,2301,20230320211130,1145763333,,Libraries & information,en
953,National_Library_of_Algeria,14513621,,5275,20230721145622,1166436119,,Libraries & information,en
956,Geographic_data_and_information,51208627,,3173,20230623044249,1161506148,,Libraries & information,en
964,Special_library,12940851,,29193,20230321211225,1145940158,,Libraries & information,en
967,Bayard_Taylor_Memorial_Library,36608404,,1086,20220130111827,1068832081,,Libraries & information,en
968,Libraries_Offences_Act_1898,9713907,,2391,20230404182517,1148205709,,Libraries & information,en
974,Serials_crisis,3616604,,16059,20230610191823,1159505009,,Libraries & information,en
977,Westminster_Reference_Library,50909762,,5137,20220712120817,1097738253,,Libraries & information,en
978,Wirtz_Labor_Library,22266735,,3506,20210313212242,1011968221,,Libraries & information,en
979,Information_school,9624728,,4243,20220430042954,1085369491,,Libraries & information,en
