number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
538,Zubořez,625997,,1245,20210809193621,20376140,,Visual arts,cs
544,Malování_podle_čísel,1601338,,5525,20220521202724,21307516,,Visual arts,cs
545,Obrazová_kompozice,312905,,25296,20210808193146,20354500,,Visual arts,cs
547,Kresba,43725,,8569,20230308044007,22525501,,Visual arts,cs
551,"Lenore,_the_Cute_Little_Dead_Girl",788367,,1692,20200829092711,18955875,,Visual arts,cs
555,Ilustrace,1248,,6905,20230405094900,22607209,,Visual arts,cs
556,Bulvár,275256,,1155,20221108113047,21856878,,Visual arts,cs
557,Akrolit,1557681,,1179,20200122215024,18074243,,Visual arts,cs
561,Fotokomiks,572704,,2991,20220515081103,21271903,,Visual arts,cs
564,Teorie_barev,1859213,,1545,20230607050527,22863311,,Visual arts,cs
565,Rudolf_Wittkower,257991,,4336,20221128070949,22034608,,Visual arts,cs
567,Portrét,176464,,7812,20220103100711,20784652,,Visual arts,cs
568,Prefix_Institute_of_Contemporary_Art,1728780,,8738,20230111070902,22326789,,Visual arts,cs
569,Budova_bývalé_Gdaňské_banky_ve_Włocławku,1601097,,2497,20230409170900,22647159,,Visual arts,cs
570,Planetary_(komiks),1315178,,2044,20190609123409,17335385,,Visual arts,cs
572,Buddhové_z_Bámjánu,288279,,47568,20221229152225,22276303,,Visual arts,cs
573,CZECHDESIGN,737649,,18007,20230606134438,22861058,,Visual arts,cs
574,Lucky_Luke,110520,,2765,20210816064920,20391187,,Visual arts,cs
575,Pasparta,734398,,693,20230624172632,22915732,,Visual arts,cs
577,Hůlkový_řád,307514,,3968,20200606181029,18637265,,Visual arts,cs
578,Arnošt_Paderlík,678273,,13546,20230711093538,22965831,,Visual arts,cs
579,Sousoší,258235,,2817,20221212091111,22208960,,Visual arts,cs
582,Zvrhlé_umění,444631,,8703,20230516223213,22798667,,Visual arts,cs
583,Vítězný_oblouk_(kostel),1594066,,3363,20220323170118,21070097,,Visual arts,cs
585,Křesťanská_sakrální_architektura,1194819,,91917,20230712143222,22969012,,Visual arts,cs
586,Blacksad,210003,,1703,20220912110035,21669944,,Visual arts,cs
587,Napínací_rám_obrazu,1032734,,2233,20200607145608,18654725,,Visual arts,cs
589,José_Rodríguez_Fuster,1718662,,2513,20230719204848,22988901,,Visual arts,cs
594,Camera_obscura,146552,,13441,20230528020409,22832958,,Visual arts,cs
